Time;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104
21/01/18 11;0.6647360245172809;0.7826096089641233;0.7352743535082028;0.7357597140337032;0.5174872208770513;0.8154846934095691;0.48882495457298597;0.9815384615384615;0.7010110020814748;0.32550799827064414;0.6880943347008466;0.41548058337726235;0.03832335329341317;0.14651841014596897;0.639312653890749;0.5993140407288317;0.7203750294122969;0.7085101955888473;0.0;0.6187965921192757;0.33769446172993156;0.11702127659574468;0.0;0.6770779253403896;0.5642690815006469;0.5113599638032448;0.724197885287993;0.3653079593673653;0.5946751818643208;0.6596093834068654;0.7020569594605547;0.7821139711535503;0.743846340085546;0.0;0.8397618260006616;0.6583115752828547;0.28221303748821697;0.7616342039381404;0.6079447322970639;0.44417663293468257;;0.48813843625907155;0.5821451482730791;0.6158983686693571;0.6682739906860767;0.7427611307344621;0.8122605363984675;0.7704918032786885;0.7375889924970636;0.5887559478223751;0.7675852311009298;0.16557004706488396;0.609471516815374;0.5999563668096866;0.148351403203498;0.6954333054922234;0.27790781170898476;0.32142857142857145;0.8075240594925635;0.4784967444536074;0.4639271410544796;0.0;0.7424476277190378;0.6526073837920924;0.42593150547353614;0.7517936192947641;0.3459909688589411;0.6518522658209278;0.7118148717560417;0.28646354837171606;0.7802096496861469;0.7216721824501156;0.5412918518024077;0.7999182461650997;0.28169014084507044;0.5639212521055588;0.6811522285091833;0.22287327940967788;0.13978494623655913;0.7832647168139063;0.6386609071274297;0.7545000290994953;0.6540159003657688;0.8289229892156398;0.6120232131342691;0.6770212811304468;0.6626928346470703;0.7357589592682593;0.8015956063364563;0.5707585644371941;0.7786513974487476;0.5930107025283557;0.41708453358938796;0.5608384557212387;0.4662710805746408;0.42801294311524907;0.44172937709233456;0.5950413223140496;0.4444444444444444;0.5514172396561431;0.25962674226317034;0.635634011412641;0.0;0.7559151463491758
21/01/18 12;0.7228591310704521;0.7425867045568744;0.6969135230327186;0.779139990968597;0.5158393866020985;0.8069619150735177;0.5180799515445184;0.963076923076923;0.6698384379026663;0.37596195417207084;0.6792311887879722;0.4354243542435425;0.2383233532934132;0.14651841014596897;0.6599095871493897;0.5621436227224008;0.7733352639866784;0.7003121098626716;0.0;0.5908058217962371;0.34709085252022404;0.11702127659574468;0.0;0.6243573210966153;0.6509443725743855;0.5144302242906083;0.6614641246992702;0.2683875530410184;0.5738665200473694;0.6823415474012698;0.7708167863452905;0.8173071009010671;0.7600677911387297;0.0;0.8496195831955012;0.6201566579634464;0.32650693516475554;0.8469132295236236;0.5993091537132987;0.5416007359705611;;0.45626797206627406;0.6391366430064359;0.6615841527880407;0.710296652121301;0.7717488163361712;0.7509578544061303;0.7704918032786885;0.7317041014454538;0.5869543383008374;0.7123534564074921;0.18582433793055003;0.610758407687028;0.6928223401934405;0.17422924195779238;0.5857129957786857;0.3029025691645184;0.3392857142857143;0.8293963254593176;0.39212357795755204;0.43945794700170077;0.0;0.7477115901928093;0.6600224872619623;0.4486291051521542;0.6981376889024576;0.42088392878032804;0.7159463216648387;0.6766613608904486;0.3260064527408255;0.796181972612956;0.7108437071603639;0.5035267210502217;0.8454852520384672;0.29577464788732394;0.5649915777653005;0.6876093073920542;0.20978913012629488;0.11827956989247312;0.7648847814277955;0.6698569114470843;0.7509748330936089;0.6852725129228258;0.8376328249956451;0.669907246664352;0.6090324918210979;0.702371843917368;0.7392827090731839;0.7348317597033793;0.39796084828711253;0.7605864196916658;0.6321155819749698;0.32241544862904087;0.5282620077175156;0.4712211118051218;0.4133136059086043;0.3812698503533721;0.6115702479338843;0.4888888888888889;0.5721966740253908;0.2597448618001417;0.6819379709892408;0.0;0.828532933720115
21/01/18 13;0.7792460654965664;0.7773195423026675;0.6458082306052461;0.7524593692366777;0.5592884046273877;0.7902319276388435;0.5195941853422168;0.9723076923076923;0.6955595202696006;0.32823173367920444;0.6883670468827813;0.3191003338604815;0.2035928143712575;0.1255102557500396;0.629737229510546;0.6962915326902465;0.6675233940885809;0.7060757386600083;0.0;0.5720624778132765;0.2900124455507156;0.1276595744680851;0.0;0.633920048232319;0.7232082794307892;0.5602417426152156;0.6943169641954593;0.2611546868972612;0.5470098122145154;0.7841924028838911;0.721232554746892;0.7542708429436908;0.7679208855062297;0.0;0.8473040026463777;0.7112967798085291;0.29214705242549494;0.691074377230518;0.7359741489776589;0.6364489420423183;;0.44348213063124736;0.6798832853920493;0.7047831523901552;0.6374170364123061;0.7739389970260782;0.8773946360153257;0.7704918032786885;0.723945473867568;0.5920735458437434;0.6423662579167229;0.1254361111761538;0.6411290322580645;0.5937022761980947;0.15013608173827692;0.5872028713966455;0.28849881063082106;0.625;0.8503937007874016;0.2660081569387718;0.43945794700170077;0.0;0.7547316559197663;0.6527568244570322;0.687556492919554;0.6436421920317509;0.38169439180178283;0.6938085491341189;0.7398492051211989;0.3059449450881292;0.8153756914089205;0.6755473088054059;0.5183806715869244;0.7954648135797422;0.28169014084507044;0.5855909601347559;0.6684438258343671;0.255440329218107;0.12903225806451613;0.7770713611802043;0.6263768898488121;0.7572686382267598;0.6513255342946102;0.8118833832169383;0.6447596845394573;0.6100448640757041;0.6242771480934503;0.7463959057132944;0.7652861869363511;0.3643148450244698;0.7580878364767941;0.6197203747884151;0.3429709449126925;0.49719803765682263;0.5320580886945658;0.41351809750640545;0.34916592749434894;0.628099173553719;0.5777777777777777;0.5536343452106092;0.2584455468934562;0.6658208825194929;0.0;0.7992630985605677
21/01/18 14;0.7851856017207083;0.7684063641033085;0.6374200574659376;0.7720963405936249;0.6551654560129136;0.7555935249565605;0.5670805572380375;0.9784615384615385;0.6290762216275151;0.2846952010376135;0.7049550617752378;0.3449305921630645;0.06826347305389222;0.14705708077150562;0.6197449159056266;0.5921543408360128;0.6317218411192963;0.6449854348730754;0.0;0.5466631167909123;0.2647946484131923;0.1276595744680851;0.0;0.7653196228500612;0.617438551099612;0.5517581281106587;0.7052443240401916;0.2885109939565385;0.49515733378446963;0.7402076832024105;0.6831082942959493;0.7752637082141649;0.7801506055884233;0.0;0.8451207409857756;0.877597911227154;0.24961413758455306;0.7577280232950411;0.7101788400467992;0.5237166513339466;;0.40348144598110364;0.6208741179148646;0.6384783720798044;0.5895823402148802;0.7565034409456427;0.7739463601532568;0.7704918032786885;0.7444247349202163;0.588875218139132;0.5697682253065625;0.16189383473435268;0.6819663692518874;0.593884081157734;0.1545977780752242;0.5439964784758121;0.2642454230998159;0.48214285714285715;0.8958880139982502;0.26017929294210546;0.4321610797169035;0.0;0.7367026895541731;0.6729455466681847;0.6960932007632821;0.6131888261334147;0.32500409442923656;0.707500576322573;0.7323390901279642;0.3514439199605843;0.8256820865530028;0.6875735630114793;0.5380797029038006;0.8229276478561133;0.2676056338028169;0.6461608646827626;0.6973463644890919;0.24237973605789698;0.13978494623655913;0.7816600909168884;0.6223272138228941;0.703584226410702;0.718312626583235;0.7777883351544809;0.7226328059124051;0.5962126621127676;0.6146153983025213;0.7775004633133749;0.7198192694566592;0.40403752039151714;0.7487568442938218;0.5999280278292394;0.3429353817703333;0.4788543949118691;0.7021861336664584;0.4165734425559044;0.4228161034650491;0.6776859504132231;0.5222222222222223;0.5736167601793927;0.34691708008504607;0.7452084331576425;0.0;0.8034700358827007
21/01/18 15;0.7199491097724701;0.747024939424054;0.7473352488645844;0.7293322248059726;0.6902407855797685;0.7902024646272456;0.5278619018776498;0.9784615384615385;0.6498166319754187;0.2671854734111543;0.7044689226683108;0.4172377438060095;0.09940119760479042;0.12497158512450296;0.6380359306400553;0.6029153269024651;0.7045014389400713;0.7392634207240949;0.0;0.6465566205182818;0.2761045426260112;0.11702127659574468;0.0;0.7846292977843279;0.7132470892626133;0.5477344709456402;0.7598002547358632;0.2696091037675196;0.49790644560987996;0.7617830625201766;0.6233932536916669;0.7745525417473936;0.780696907805293;0.0;0.8394310287793583;0.693402959094865;0.25503174948465357;0.7332256174428722;0.8935316730737087;0.6185464581416743;;0.45159523483499925;0.5725327483806882;0.617560961746149;0.6606835099556304;0.717187550325843;0.8122605363984675;0.7704918032786885;0.7845922126071705;0.602647801032002;0.6752964560032341;0.13620717915095887;0.589910775566232;0.5481055923205586;0.15928255922901888;0.5444818167452989;0.30555031889497747;0.5178571428571429;0.9098862642169729;0.3062803081884663;0.4714983266582542;0.0;0.7498028348593404;0.6365745353106942;0.5800944059455658;0.9307739276446344;0.3515827893591633;0.7416468155558195;0.7159402910879419;0.3241588391423894;0.8107041494893413;0.6749034160931636;0.5693524970303737;0.8790043243475828;0.29577464788732394;0.622122403144301;0.7332869375775364;0.25225996878104157;0.12903225806451613;0.8069945964490952;0.618507019438445;0.7062031809905468;0.7528490674405247;0.8216542353555988;0.7375626209017409;0.6496765737060285;0.6717140264408106;0.7814303402144601;0.7250391643329361;0.5864600326264274;0.7350809706796788;0.6519212571139159;0.3298659269533056;0.4497488898799713;0.6929262960649594;0.4128504925841724;0.4784400125897737;0.6033057851239669;0.5222222222222223;0.5601528253072636;0.26824946846208364;0.6946192882345253;0.0;0.735127926639812
21/01/18 16;0.8264179324790711;0.7833323330392934;0.7088006302715729;0.7718937670657646;0.6645816518697875;0.7897709426885129;0.5488794669897031;0.9753846153846154;0.6533105362275745;0.40242109814094246;0.7674061514382604;0.297838692672641;0.10059880239520959;0.14597973952043233;0.6260373376411886;0.6037299035369774;0.7527738058607396;0.6985851019558884;0.0;0.7180156194533192;0.31498133167392656;0.13829787234042554;0.0;0.758737920986083;0.7542302716688228;0.48002714756641457;0.8032165457008269;0.3334833483348335;0.6293562848925732;0.7313838372968903;0.5293469275282446;0.7738990374265767;0.7715215137537791;0.0;0.8337413165729408;0.668964316797215;0.258367258149725;0.7754478791214646;0.7320742102624102;0.48816927322907083;;0.4013590305353964;0.5701011940483828;0.6596799863582107;0.7611198709251585;0.7441783064749901;0.9003831417624522;0.6721311475409836;0.7854112232423233;0.5946221641912846;0.6590419080986389;0.17720748355070595;0.623541523678792;0.6027198021962039;0.17534466604202922;0.5678570622361678;0.2586321936712427;0.23214285714285715;0.89413823272091;0.4848555051772434;0.4270587589839249;0.0;0.770067249937043;0.6552048048731889;0.33011951390981215;0.7115707525568615;0.36215811515874685;0.723637608366108;0.7358369519056351;0.32987253452852083;0.7667854405336537;0.6786144536604954;0.5629174562602545;0.8348142251672726;0.29577464788732394;0.5293900898371702;0.6854730854186208;0.2375041861785157;0.12903225806451613;0.8294021785744919;0.6690064794816415;0.7890951719780174;0.6994800640851244;0.7975992525377295;0.6335003224046426;0.668932959643645;0.6783509190227932;0.7640982691400683;0.7008812730978836;0.5900489396411093;0.8016029848561534;0.6850417838435806;0.3683808101283829;0.4907603110275155;0.6072298563397875;0.3848802521261112;0.40192852442129967;0.5041322314049587;0.5222222222222223;0.5716147233520359;0.2673045121663123;0.695572156640676;0.0;0.7905742606926324
21/01/18 17;0.7341829095995558;0.7790982977321707;0.7098433589767356;0.7875721140657774;0.7155299973096584;0.8004846387454909;0.4790430042398546;0.9846153846153847;0.751511547229656;0.39956766104626024;0.731443714577059;0.32788613600421723;0.09341317365269461;0.14597973952043233;0.653695332143462;0.5240300107181135;0.749570127966117;0.654889721181856;0.0;0.6743698970536031;0.31393901680149344;0.1276595744680851;0.0;0.7132354172598014;0.6175679172056922;0.5513703057333075;0.7606493742797648;0.40324032403240323;0.7836660463542549;0.7338050145270635;0.5733713711442141;0.8113986530122704;0.766685497538536;0.0;0.8447237843202118;0.6847345517841601;0.2658151796720428;0.6766215088510503;0.6886177502924953;0.5281692732290708;;0.4519889086676708;0.5493450323862343;0.6770306371852441;0.6643504088592277;0.8112472220134631;0.7969348659003832;0.29508196721311475;0.7955789406397072;0.5986239971877315;0.7045041099582267;0.20853724213829117;0.7167124227865476;0.46778416115191623;0.24093160219515464;0.6396645522472291;0.33006848139902856;0.17857142857142858;0.8871391076115487;0.6464740069029912;0.4262358040269929;0.0;0.7657610917636238;0.6525006404599926;0.5362056844431053;0.6376125782323309;0.3885730329192111;0.7371130779816834;0.7389541640192654;0.5321246364373242;0.7633672391290838;0.6564313111871166;0.6522810858753506;0.7876981992642155;0.28169014084507044;0.5758702975856261;0.752603709643257;0.2716563076486448;0.13978494623655913;0.8418424964976986;0.657451403887689;0.7857944577932606;0.7643964813639248;0.8652984306459531;0.7850305044392639;0.7498588007118575;0.6858063023789612;0.8318020450529927;0.611949506741104;0.6122756933115824;0.7478392230246433;0.6400458489384105;0.38925637469326785;0.58197436543794;0.5247657713928794;0.3912435494929811;0.511831525937795;0.2396694214876033;0.15555555555555556;0.5639323419086717;0.27545476021733994;0.7332077362024654;0.0;0.8012153374486163
21/01/18 18;0.7515868050918344;0.7648348956530477;0.7929024932801928;0.8109313739971554;0.7433077750874362;0.8183064716524135;0.48322228952150204;0.9692307692307692;0.7399395381108137;0.34703847816688277;0.7226576394982096;0.30460376032331754;0.14011976047904193;0.1454410688948957;0.7434307377636499;0.760171489817792;0.7776430342630636;0.7699958385351644;0.0;0.6848597799077032;0.2798848786558805;0.13829787234042554;0.0;0.787275376396309;0.7995601552393273;0.5232693426410704;0.7079635282938762;0.42429600102867426;0.808027406530198;0.6808350371247176;0.6479179161331108;0.8135090875542023;0.7548034243216231;0.0;0.8381739993384055;0.7250826805918189;0.27700260003936317;0.6932760426839013;0.813972923282634;0.5764489420423182;;0.41411063946323423;0.5528112906897337;0.6626641277780936;0.6589050639873859;0.8306689713666082;0.9003831417624522;0.3114754098360656;0.7799817820073351;0.6003628328583445;0.6339610564613933;0.19291919357482382;0.75420384351407;0.47007490364337146;0.2839869718466962;0.6181629382153097;0.28897540558230367;0.23214285714285715;0.8923884514435696;0.6968141959651093;0.47012673506336755;0.0;0.8190915059326865;0.6341550197830976;0.5594054434066486;0.7325599145168676;0.40511452703493134;0.7800543489650644;0.72506559519616;0.7472027527455936;0.800304530670589;0.6870819890053589;0.6681878477567474;0.7405714162776188;0.28169014084507044;0.6294743121841663;0.7168930981270234;0.24017085284518236;0.17204301075268819;0.8459237498927867;0.6437634989200863;0.7470006734454633;0.7670717330189534;0.7476047951604986;0.7139030802043549;0.7861123839768114;0.760840554438533;0.844977285849033;0.6323633482329174;0.5550978792822187;0.7346166322061185;0.7031814365112157;0.4189160354208898;0.6749335867057068;0.5420830730793255;0.40391601409789135;0.4876820509885834;0.19008264462809918;0.1;0.5892440334242105;0.4158988896763525;0.7546391078973733;0.0;0.8291103564898196
21/01/18 19;0.7968678611343459;0.7774464865951294;0.8007345444434146;0.8362741663888315;0.6918886198547216;0.8466030537392362;0.4651726226529376;0.9846153846153847;0.7338933491921895;0.37699956766104625;0.7228829234745904;0.3961518186610438;0.046706586826347304;0.1454410688948957;0.7937570838598731;0.7010932475884244;0.827725388694818;0.7052642530170621;0.0;0.744337948171814;0.27680460485376474;0.13829787234042554;0.0;0.7202190551154729;0.7051487710219922;0.5604194945381682;0.7899642156763641;0.43358621576443357;0.7605312129927254;0.7040245345959325;0.6899324072423128;0.8127402589414767;0.7320387626254787;0.0;0.6205094277208072;0.8066840731070496;0.26058402477806436;0.6838124323076651;0.868794918936988;0.5177552897884085;;0.41847528412980967;0.6898371375949341;0.6599499801057239;0.6374903743903781;0.7750985044501465;0.8812260536398467;0.29508196721311475;0.8290744780305391;0.5509284252551758;0.6540897453173427;0.22909593275107126;0.651767330130405;0.6546432986691878;0.28711015928255923;0.6095848664755412;0.28092624640170805;0.25;0.8740157480314962;0.7172152199534414;0.45887968398529655;0.0;0.8112785753601276;0.7199908912356608;0.5696494928191221;0.6604335215997558;0.3969256685618025;0.7520974648792518;0.7343349289069881;0.635181741604285;0.766723291417207;0.7111137266848526;0.6544475854112004;0.8302854929971386;0.29577464788732394;0.6400898371701291;0.7468667735786256;0.25471888746984533;0.1827956989247312;0.8577315092775253;0.6093007559395248;0.762415091829693;0.7642151083703635;0.6974994853278857;0.690789147363722;0.797259135327529;0.7190619383996726;0.8107789953693748;0.5896364219223488;0.642047308319739;0.7151475833504144;0.6261445574377907;0.3872648387211494;0.6550774660177232;0.6139600249843846;0.4452684252944078;0.441901055824201;0.15702479338842976;0.15555555555555556;0.6119843885406322;0.6415072052917553;0.7691499324824671;0.0;0.7841676175811485
21/01/18 20;0.7042040670007803;0.7522627349062608;0.7383214385021781;0.8213343687091424;0.6337772397094431;0.8379294859334504;0.47807389460932764;0.9907692307692308;0.6211467935375161;0.3091655858192823;0.7048424197870474;0.6129854155684414;0.06347305389221557;0.1454410688948957;0.7316015060123242;0.6030010718113611;0.7399047946569168;0.7195796920516021;0.0;0.8561767838125666;0.28963907902924707;0.14893617021276595;0.0;0.8105876639145216;0.7407761966364813;0.5401072975244005;0.8643127185977397;0.45432043204320427;0.6882084249703941;0.6850855482621329;0.6654239540952782;0.7646115877848509;0.844893626267204;0.0;0.619318557724115;0.7141862489120975;0.2899613619648425;0.7104277267804195;0.6975318959273497;0.5845446182152714;;0.4768588251403532;0.7019638681373259;0.6487097140908317;0.6945106523413149;0.8052027527565141;0.8467432950191571;0.3114754098360656;0.7906369106119807;0.565793273154135;0.6468467861474195;0.23017303954855176;0.7236616334934798;0.5304705112355466;0.30272609646187487;0.6245287704011377;0.3416656252184393;0.23214285714285715;0.36395450568678916;0.7937852970005581;0.43199648872551705;0.0;0.8194450375089253;0.701488713671686;0.5648287636838404;0.6324988551366204;0.3726866474813411;0.7511474058498487;0.7370920670140936;0.554562214911235;0.6748668973089431;0.7025077197889693;0.6443133809707787;0.8157957014694175;0.29577464788732394;0.6646020494104437;0.681503222487821;0.27754278416347383;0.1827956989247312;0.8442226320153244;0.7307235421166307;0.736001064210115;0.7550860010277802;0.7231855828463744;0.7019493080700361;0.7720883641130021;0.7849326524439066;0.8060726990197465;0.617550459991895;0.5880097879282219;0.7113112631045714;0.6883738287862027;0.342561968775561;0.6874406158499932;0.5204091193004371;0.42607328016551793;0.38513262182036684;0.19008264462809918;0.13333333333333333;0.5886399433230649;0.7719111741081975;0.7265267674347694;0.0;0.7380425368107016
21/01/18 21;0.7185503314190923;0.7617845338722824;0.7689081471869497;0.7968567340927027;0.5920096852300242;0.8165288236271858;0.4844942459115687;0.9753846153846154;0.6257309941520467;0.2182014699524427;0.6895231093931562;0.5605341767703391;0.40838323353293415;0.1454410688948957;0.7400565406011022;0.6866881028938906;0.7417871816684464;0.7335622138992925;0.0;0.8140042598509051;0.26571250777846916;0.1276595744680851;0.0;0.764398519535764;0.7585769728331178;0.5391215823152996;0.7821199684612741;0.3057734344863058;0.7618211808492641;0.7558108253524158;0.8009984925356199;0.7410354583756189;0.8222469161860655;0.0;0.6187892821700297;0.7393211488250652;0.2869055388089541;0.7034143569894001;0.5147919104128363;0.5619135234590616;;0.4321854032589346;0.7309355793307534;0.6442619223554823;0.6964357742657035;0.7791782527940908;0.9348659003831418;0.3114754098360656;0.7845202994782303;0.562196331496152;0.6352748955666353;0.20090383309527712;0.8259265614275909;0.4918551378081594;0.27885602105920676;0.6186144156752974;0.30740374370629886;0.23214285714285715;0.37795275590551186;0.8019986962685878;0.4379766280792231;0.0;0.7752206998300698;0.6687469756055905;0.5311840915938535;0.6540986108990994;0.3446573547647458;0.7494778168202363;0.7098396086345335;0.5107280789586612;0.7126639182946282;0.6977027569685809;0.5987560138714699;0.8134721714248833;0.2676056338028169;0.6505298989331837;0.7064782595539956;0.29839165602383994;0.20430107526881722;0.8030134088115047;0.6793871490280777;0.7329996591201975;0.70894168858257;0.7824758104106292;0.6162392738455433;0.7040569486034591;0.6867137595416452;0.7809405987161486;0.5767651168276587;0.6314437194127244;0.7055070321850685;0.7214810273360968;0.3268608414239482;0.6276395648717303;0.5803872579637726;0.43255385947818564;0.450456379295545;0.17355371900826447;0.1;0.5618955145519295;0.5785494920859912;0.7061136036938623;0.0;0.8168538707947812
21/01/18 22;0.7032832631601145;0.7571181621760443;0.7440912040040782;0.786132997961604;0.60969868173258;0.7820065126226768;0.4911265899454875;0.9784615384615385;0.5608831400535237;0.34522265456117596;0.6813239583580356;0.5738007380073801;0.19520958083832338;0.14651841014596897;0.7053765682200133;0.5804501607717042;0.8624228492823399;0.7030586766541823;0.0;0.7526091586794462;0.265588052271313;0.13829787234042554;0.0;0.6756376547034886;0.7363260025873222;0.49998384073427704;0.7134828053292359;0.3566606660666067;0.6759643038402978;0.8220972775207146;0.7912891251843808;0.7362187471168926;0.7992401432801723;0.0;0.6175984121733378;0.7719756309834639;0.27817313568890684;0.6223966193782072;0.4935093877096217;0.5972217111315548;;0.48086402848144594;0.7691058088280943;0.5546666287728074;0.7243958784056324;0.7688607839558529;0.8160919540229885;0.29508196721311475;0.7450240109947184;0.5460697291936072;0.6341294973723217;0.1902966726766104;0.7695607412491421;0.5442513271762054;0.28354080221300143;0.5970789408338789;0.5838288155662266;0.23214285714285715;0.37795275590551186;0.7439750046654096;0.43589180885499534;0.0;0.7620996475123444;0.7150878141812075;0.5811991563724013;0.6556250954052816;0.3586486043845488;0.7096521805950443;0.6768259661505743;0.529796245967037;0.6776532493629716;0.6986582106706177;0.6213126759810869;0.8216583119984509;0.29577464788732394;0.6505123526108928;0.7336742412781022;0.30200340570455514;0.22580645161290322;0.8158897275352376;0.6276457883369331;0.7473415532479194;0.6244521024152836;0.8076393177823175;0.6362283616884082;0.6746022442694403;0.614971263856515;0.716688903120591;0.5607546165524498;0.6627650897226754;0.645496812316379;0.6204667528555625;0.3202105338027668;0.6064260921835916;0.6762336039975014;0.40544067939326145;0.4775530058084638;0.1487603305785124;0.08888888888888889;0.5564207503368356;0.4330262225372077;0.667459816178072;0.0;0.7935713598306228
21/01/18 23;0.6839112373213746;0.762405925834943;0.6780517193437761;0.7775278433093763;0.5951372074253429;0.7459085790545413;0.5261356753482738;0.963076923076923;0.5671027852116166;0.3479896238651102;0.6700716165903864;0.6685116851168512;0.49461077844311374;0.14597973952043233;0.7145872145285894;0.5829367631296891;0.7885572589549131;0.6597586350395338;0.0;0.6882321618743343;0.2594586185438706;0.13829787234042554;0.0;0.6539163638190618;0.7794566623544632;0.4977861805959537;0.6447647736692073;0.2720843512922721;0.5674589747927593;0.6610082858065212;0.7750312028917381;0.7155103484331272;0.7403015836556309;0.0;0.6156797882897783;0.7421409921671018;0.2789189637133949;0.6328367749152183;0.5970249038943672;0.5025206991720331;;0.4877618786799945;0.7151149556111996;0.5216137099982948;0.5996663121997726;0.7966889621334937;0.896551724137931;0.29508196721311475;0.7249722335418813;0.5410823467376429;0.5697682253065625;0.16055915892008335;0.640528483184626;0.4564031706784961;0.23580065140766523;0.4905302602767557;0.5648179725015303;0.21428571428571427;0.35170603674540685;0.7039678017791998;0.449443133812476;0.0;0.7553765414452924;0.6366385813099541;0.4674098624083559;0.6436421920317509;0.2880840410846728;0.6669763672816437;0.7453429056778939;0.5109346938126799;0.703382983571917;0.7068488029134414;0.5901580545564691;0.7926572147759299;0.28169014084507044;0.6091030320044919;0.7440285636479167;0.3664174826167163;0.1935483870967742;0.7487527518083312;0.6254724622030238;0.7400999359811102;0.7002811281400199;0.640267946220723;0.5797827488715838;0.6270846876032353;0.6237611430401594;0.6961914296790633;0.5840838570365755;0.5429853181076673;0.6547061920419903;0.5863066281038;0.3349336747395;0.5913013127532916;0.5190505933791381;0.4211925468827061;0.4878537297204498;0.1487603305785124;0.1;0.5443484366401204;0.4351523742026932;0.6117469617110249;0.0;0.829000371200352
21/01/18 24;0.5966879177883838;0.6901960483267638;0.5553341366206321;0.7485978113618428;0.5497376916868443;0.7110182120325086;0.4481829194427619;0.9753846153846154;0.5332292595896521;0.3161694768698659;0.634879888069435;0.44341943419434193;0.444311377245509;0.14705708077150562;0.6176344142055004;0.4818863879957127;0.601114952306829;0.6424261339991677;0.0;0.5628682996095137;0.276275668948351;0.13829787234042554;0.0;0.6283431863475741;0.6203880983182407;0.4698791286923922;0.6513252330024464;0.25016073035875014;0.5656403315851802;0.6444635747336706;0.7323683400061596;0.6784451210136235;0.7361484452114748;0.0;0.6320211710221634;0.734308093994778;0.2661673762391622;0.530938726230003;0.612401805114491;0.5357313707451702;;0.49084280432698885;0.5680938683442668;0.5238162905701131;0.59277254226101;0.7234252708201369;0.8773946360153257;0.29508196721311475;0.6592436336905019;0.4922317359480735;0.5598133674706912;0.149436860467839;0.5362045298558682;0.5370882117664171;0.22977736135278637;0.5096503307072394;0.5768917112724238;0.19642857142857142;0.5485564304461943;0.6470039036299609;0.4449991770450431;0.0;0.7097913317123488;0.6211465657111952;0.42773927889926683;0.5579300870096168;0.2681032264102384;0.6189145575589071;0.6804369940445817;0.4761995581620814;0.6576515920531997;0.6756234681584669;0.5825269628029219;0.7443901809341451;0.29577464788732394;0.5782390510948905;0.6893703289055645;0.32550560522208033;0.20430107526881722;0.7095019584298253;0.6072219222462203;0.6667858360285008;0.6094434871980895;0.6361664053715932;0.5073161053519171;0.5894670659320751;0.5908079927403427;0.6265286877728928;0.5753316115140115;0.4962887438825449;0.5748289189116879;0.5255434565301417;0.2882392688217931;0.48217021194081944;0.46928482198625854;0.3979647071560031;0.41840968268047735;0.1487603305785124;0.1;0.5518948187413419;0.3827072997873849;0.6194733632443263;0.0;0.7587403934723731
22/01/18 01;0.5894761258759937;0.6314016492289827;0.5280725739178793;0.659516102485324;0.4858757062146893;0.6610128568058723;0.4801635372501514;0.9661538461538461;0.5666567548815541;0.2688283614353653;0.6242678270767626;0.37005798629414866;0.06706586826347306;0.12497158512450296;0.6199794160945296;0.4647802786709539;0.5641188075802277;0.599625468164794;0.0;0.55234291799787;0.2618855009334163;0.1276595744680851;0.0;0.5756393294367872;0.5369728331177233;0.4580182276517355;0.6214847461739078;0.17776777677767777;0.5580485535442395;0.5449531905735501;0.6797205517643817;0.6165813266906541;0.672237293817473;0.0;0.6160767449553424;0.7053785900783289;0.25305323347524783;0.5082473677669076;0.5181904284361245;0.434885004599816;;0.4423353416404217;0.612730997661569;0.5276530438242483;0.5287301529096843;0.6460174140837207;0.8467432950191571;0.2786885245901639;0.6412493707601218;0.5023414646394898;0.5388761622422854;0.18596483012152576;0.547700754975978;0.46887499090975204;0.2264310891000759;0.5110273369602022;0.49592352451498517;0.19642857142857142;0.5275590551181102;0.591364747298146;0.446041586657157;0.0;0.6561755411119529;0.5121900885258034;0.3615546851461283;0.46428026255533505;0.2546267050373178;0.5550440450160322;0.577260359432046;0.28546623436481827;0.645905409044768;0.6421064292341139;0.5219437576004295;0.6532454121038703;0.28169014084507044;0.5412163110612016;0.6403401010620594;0.28042911877394633;0.1935483870967742;0.6466356462818423;0.5087068034557236;0.6641253107410394;0.5328889694991081;0.5500657196699764;0.5164426367739695;0.5270623088481335;0.5545986726214837;0.6021968967470235;0.5427964845852814;0.4762234910277325;0.5116899421854377;0.5427767929733837;0.2846473914435079;0.4144383471330787;0.40740162398500934;0.40012991230919126;0.3953475063664197;0.1487603305785124;0.08888888888888889;0.50717001182878;0.32860855185447674;0.5804003136298296;0.0;0.7284875647882096
